channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,canRate,viewerRating,likeCount,publishedAt,updatedAt,id,parentId,moderationStatus
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,축구에 ㅊ자도모르는게 ㅅㅂ,축구에 ㅊ자도모르는게 ㅅㅂ,@user-zs6ip7ee1y,https://yt3.ggpht.com/KAhaU2-iGxLnRx-aDQ28yeHlSK7YG9C3G_PjYCfaVeBKfUw_EZou9gJujBrA5lBMD-zcrGvp=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-zs6ip7ee1y,UConEkuXOBw_tFUNT2tp46eA,TRUE,none,0,2024-04-11T07:28:32Z,2024-04-11T07:28:32Z,UgzXJ_cTgLMlnKu2DBN4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,서영교 친인척끌여들여서 겁나해먹었다는데 맞나요,서영교 친인척끌여들여서 겁나해먹었다는데 맞나요,@user-so1mc3kp6h,https://yt3.ggpht.com/ytc/AIdro_lbpfOC9I8qLiOVcpkqVGISdiSIIKblr7zkprr7zVhB1cV6PVM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-so1mc3kp6h,UC2tO0a-uoYnVqBfyuHRLM-Q,TRUE,none,0,2023-11-30T09:55:48Z,2023-11-30T09:55:48Z,UgxuOI3YhCNfe073MpF4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,기업이 정당하게 광고비를 냈고 성남FC는 광고비를 받아 광고를 내줬다는 말이네요.<br>그런데 검찰은 이재명에게 무슨 혐의를 둔건가요?,"기업이 정당하게 광고비를 냈고 성남FC는 광고비를 받아 광고를 내줬다는 말이네요.
그런데 검찰은 이재명에게 무슨 혐의를 둔건가요?",@wsrff432-..,https://yt3.ggpht.com/ytc/AIdro_nsruIRqfcMl9AJ9-GSu57RXPwcczl_xOWyzT96qnaApNQ-M3s6Upf5zZJKrA0rVul9Zw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@wsrff432-..,UCFyN0LfQBBG_KH6diTPkayw,TRUE,none,0,2023-10-19T07:46:36Z,2023-10-19T07:46:43Z,Ugyt8AAsGSB6r_b4ETh4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,서영교님 화이팅!!!!❤❤,서영교님 화이팅!!!!❤❤,@user-tn3xb4pe5f,https://yt3.ggpht.com/nWohLFCeHHFlAShX62S3BT-Gr3_WqBLYiNOxZrvnB-taBPbIgJnMDZLvqhd9N0eXQ1fQFRZbdsQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-tn3xb4pe5f,UC_tVutrKmOcVg70KTF56JVw,TRUE,none,0,2023-10-18T15:25:22Z,2023-10-18T15:25:22Z,UgwiQacSx6jzwL_p7YV4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,"서영교의원님, 똑부러지게 일 잘하시네요.  감사합니다. 응원합니다.","서영교의원님, 똑부러지게 일 잘하시네요.  감사합니다. 응원합니다.",@user-ex5vu6cz7h,https://yt3.ggpht.com/ytc/AIdro_kLAR5qJgus986wbH2t2jW7TcqQVb1QlPYg0AY4hNKx24nX5Ac=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-ex5vu6cz7h,UCovcMDrjjPxXcoTA7SX8sqw,TRUE,none,0,2023-10-15T08:55:57Z,2023-10-15T08:55:57Z,Ugzc_VQPgu_E_qaoaGx4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,너나똥멜다나끼리끼리~에고참,너나똥멜다나끼리끼리~에고참,@user-jf6cz6od5s,https://yt3.ggpht.com/ytc/AIdro_l0PgPCQ5a8fxhA87l1sW6VzRzQEvDPXK4kH5dsdTI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-jf6cz6od5s,UCXTuW6r0xCtNYSer1gxq4NQ,TRUE,none,0,2023-09-23T12:24:06Z,2023-09-23T12:24:06Z,UgxXlZKWWYiInoE-Uw94AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,무지랭이 멸공좀비 알콜중독자들 자극적 단어로 선동하고 극우유투버들에게 물어뜯을 고기를 주어서 둔을 벌어다 주기 위해서 입니다.,무지랭이 멸공좀비 알콜중독자들 자극적 단어로 선동하고 극우유투버들에게 물어뜯을 고기를 주어서 둔을 벌어다 주기 위해서 입니다.,@user-ne3xi7yr7s,https://yt3.ggpht.com/mL22tq-8SrHz3Tsw-RPYCXvY8mCEDsKPwN1CgLo667U6E1vBvtYRJeUYBt4G2Ae-GmWKTYdj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-ne3xi7yr7s,UCwk4tIKOhXhKFlCWznh7Mcg,TRUE,none,0,2023-08-11T14:38:39Z,2023-08-11T14:38:39Z,UgwRK_42RNgEvnDQ2pJ4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,이러니 민주당이 욕쳐먹는거얔ㅋㅋㅋㅋ<br>현대랑 두산이랑 같은 위치에서 비교할 대상이 되냐?,"이러니 민주당이 욕쳐먹는거얔ㅋㅋㅋㅋ
현대랑 두산이랑 같은 위치에서 비교할 대상이 되냐?",@makerokgreatagain1713,https://yt3.ggpht.com/ytc/AIdro_kdZrPw8XteeLvBV-eDuAGCpk2xDTv_GSTeEG508RPfjk4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@makerokgreatagain1713,UCnCEcyApzhoR-oYDT093e7A,TRUE,none,0,2023-07-26T14:06:53Z,2023-07-26T14:06:53Z,UgzVR6lT0DaS9EWp9Ph4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,서씨 내려와라 누가 뽑았는지 한심하네 목소리 크면 요즈음른 진거야  할매 쉰소리 듣기싫어 혼자서 야옹 야옹,서씨 내려와라 누가 뽑았는지 한심하네 목소리 크면 요즈음른 진거야  할매 쉰소리 듣기싫어 혼자서 야옹 야옹,@user-op8bf7qs7x,https://yt3.ggpht.com/ytc/AIdro_nCbkqR5L8XBTe4XCJ_CGAF_BMQnod_Ph10C0HnAs_dPjEFlD7f9eQZxca1IKA1n77VZw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-op8bf7qs7x,UCJx0vudLJpoJeuS6VqcfWNw,TRUE,none,1,2023-07-25T08:30:38Z,2023-07-25T08:30:38Z,UgwRdvFZ9ZkYX6hQRRh4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,서영교는 뭔 🐕🐕소리를 하냐 ㅋㅋㅋ,서영교는 뭔 🐕🐕소리를 하냐 ㅋㅋㅋ,@user-ti4qn7bx6y,https://yt3.ggpht.com/ytc/AIdro_nxVsg2YYziQ9V-yCVAEH_nxaFMNy2IQL09WwXX0TsTNrq88oE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-ti4qn7bx6y,UCubMOOiW5PVLZJ5GIJicXfQ,TRUE,none,0,2023-07-21T13:51:00Z,2023-07-21T13:51:00Z,UgwVKOlJyICwZEoqmRN4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,윤석열 김건희 빨리 끌어내립시다!!!!!!,윤석열 김건희 빨리 끌어내립시다!!!!!!,@user-iv6il2dl7d,https://yt3.ggpht.com/ytc/AIdro_kl5DflvSAt5cCateTrSwaLn4GBN9r6Kpu3KbWBVHt3T53dfl0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-iv6il2dl7d,UC2xAkuD72PR5_82DSgqVg0A,TRUE,none,17,2023-07-13T03:45:04Z,2023-07-13T03:45:03Z,Ugy85SulL7jvHSgkuDh4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,그냥 민주당의 수준을 보여주는 박제,그냥 민주당의 수준을 보여주는 박제,@hwachanlim,https://yt3.ggpht.com/ytc/AIdro_n7wyJZ85RU6QhY6hqwIUCToFHTUeYvzLRTsLyR1fXZxQs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hwachanlim,UCGzYrZEdBWjvH7NLVx03B5w,TRUE,none,0,2023-07-01T21:09:01Z,2023-07-01T21:09:01Z,UgynLGrHUGZwJ7ksO554AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,서영교의원님 응원지지합니다.,서영교의원님 응원지지합니다.,@user-lo8cg6qd1b,https://yt3.ggpht.com/ytc/AIdro_lgdMAkFlA7JQ5-qLGS_OhVT0_Gqw23r8vqzpbfpQIORw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-lo8cg6qd1b,UCjRsM3vyxkkC6QXmhHoV1IQ,TRUE,none,19,2023-06-27T07:37:40Z,2023-06-27T07:37:40Z,UgxLZQ6YhIAMjOc2Xgl4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,야구도 주심뒤 광고가 가장비쌈 ㅎ,야구도 주심뒤 광고가 가장비쌈 ㅎ,@user-wx7vu1ir8p,https://yt3.ggpht.com/7FjGnBpV_Z_9e7flKoblIWL6dtbEADwiXGf2gzGM7RAe3IoFGHXG5A5QJoFtovzKIfsid7Xa5A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-wx7vu1ir8p,UC6RJA1D5uYlHYHMOf_NeZAw,TRUE,none,0,2023-06-02T03:03:52Z,2023-06-02T03:03:52Z,UgzbskZ5fFAGmUZ2jmR4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,의원님... 너나잘하세요ㅡㅡ,의원님... 너나잘하세요ㅡㅡ,@user-cf9zn8fs5r,https://yt3.ggpht.com/QxwB3Ot70ft2t8Q7p79DFs1degkEFTBAwqBwOVIUCbkhLfCTWoKTERYtYPrBVwF-tQU5DKFr=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-cf9zn8fs5r,UCDiqF7GArZGxHzBu6bAlscA,TRUE,none,0,2023-06-01T14:00:33Z,2023-06-01T14:00:33Z,UgySB381C3Spm24xtEx4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,옳은 말에 경기하는 애들 많네!😂😂😂,옳은 말에 경기하는 애들 많네!😂😂😂,@user-rf1ew8kg8v,https://yt3.ggpht.com/ytc/AIdro_mZSa_8AHsN-Vp-p055xKGa0_zQhlYE16BLCpHTiTVM5w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-rf1ew8kg8v,UCgxGJ13tusA-WJAHZNzbPJw,TRUE,none,1,2023-05-25T07:39:46Z,2023-05-25T07:39:46Z,UgxrYUMOtXAKyjQ0EyN4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,이승빈 화이팅!!,이승빈 화이팅!!,@lightkario,https://yt3.ggpht.com/xiAXNKaRTdRpSySQ7MalK_p9qqbRV7hNHtXHghpdcVw2bSiPiiO55uZ22uXWTZTBJZUn0QNe2A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lightkario,UCzPAmy2jzBXq8CPa7EoLdWQ,TRUE,none,0,2023-05-24T23:27:31Z,2023-05-24T23:27:31Z,UgxKAaXzGVhyzIWepQ14AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,안됐다. 그냥 가만이 있지...쯧쯧,안됐다. 그냥 가만이 있지...쯧쯧,@user-if3px2tf3z,https://yt3.ggpht.com/ytc/AIdro_mkwf1Gd3pdWdC-4FAzVbgar6NrY9FiP_BWYkDwPiw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-if3px2tf3z,UCzGsZ69xtHwiUqMYHTCgNpQ,TRUE,none,0,2023-03-22T00:02:02Z,2023-03-22T00:02:02Z,UgyNWFvrxQGsGTyShyR4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,외계인인가?,외계인인가?,@user-ko6gi8ii5u,https://yt3.ggpht.com/ytc/AIdro_lmdPk9qpEdN-azI1xEaGuKCEVFL80uQDtmxuezI_k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-ko6gi8ii5u,UCDmW_6p-HfDyZhFp3mLf-yA,TRUE,none,0,2023-03-10T01:50:15Z,2023-03-10T01:50:15Z,Ugy80pkwg3a7iAc64C94AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,서영교  얼마나. 많은  패해를 주나 .제발 잘난척  그만해.너나잘해.,서영교  얼마나. 많은  패해를 주나 .제발 잘난척  그만해.너나잘해.,@user-eg8fl3de6j,https://yt3.ggpht.com/ytc/AIdro_mlmjGBUZBRQarV75FGy8UfN7F3wh0vWrinDGeet_4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-eg8fl3de6j,UC6hkGgX9vdElBqWP_VigrJA,TRUE,none,0,2023-03-01T03:47:35Z,2023-03-01T03:47:35Z,UgzHe6K2egwQO_8ak9V4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,"캄보디아 폴포츠 미치광이가 나라 전체를 말아먹고 동남아의 프랑스 파리라고 불리는 프놈펜을 유령의 도시로 만든 광인이 그를 지지해준 국민들 결국 그런 지도자를 통해 죽음을 당한 1/4 인구가 죽었고, 모든 지식인, 기술자들만 죽임으로 나라의 동력을 완잔하 상실해버린 후진국~~~","캄보디아 폴포츠 미치광이가 나라 전체를 말아먹고 동남아의 프랑스 파리라고 불리는 프놈펜을 유령의 도시로 만든 광인이 그를 지지해준 국민들 결국 그런 지도자를 통해 죽음을 당한 1/4 인구가 죽었고, 모든 지식인, 기술자들만 죽임으로 나라의 동력을 완잔하 상실해버린 후진국~~~",@johnchoi5372,https://yt3.ggpht.com/ytc/AIdro_kq6wCqcKaQA7K64_t7B5ryj6_FIW-bRIGSasAj8fw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@johnchoi5372,UCCNuUVZPlqWMnOmA_fe12Xw,TRUE,none,0,2023-02-27T12:33:50Z,2023-02-27T12:33:50Z,UgwXuqRJQjldvtdVrsZ4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,진짜 말도 안되는 개껌 논리에 정치 보복 정적 제거 모양새인데.. 염치좀 있어야지요,진짜 말도 안되는 개껌 논리에 정치 보복 정적 제거 모양새인데.. 염치좀 있어야지요,@18Julie,https://yt3.ggpht.com/vciUy2T5E2tfPUNHMVa1WmE4b797ZjBl9fYYfka78wN7Yf1Liq3NDicn11VGzk_h7pVCZSOF5Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@18Julie,UCKTvbafvBbn6O-xVW0PMk1w,TRUE,none,1,2023-02-23T13:48:12Z,2023-02-23T13:48:12Z,Ugx7etllsB7ww-1_Ke54AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,서영교 의원님 화이팅 ^^,서영교 의원님 화이팅 ^^,@user-fg7cf4ts5e,https://yt3.ggpht.com/ADjClVGsnYKnM3Yd8Vrjz81X3jkCaIyhnLJs2aPLvVaw-WipKWi8KJppsvHghMK0TbItVB-s5mQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-fg7cf4ts5e,UCvE7ToOPJQKOtiJ8ZVWgdlg,TRUE,none,11,2023-02-23T13:47:51Z,2023-02-23T13:47:51Z,UgyfPLLLnWa6z8Xua3Z4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,당신도 비례냐,당신도 비례냐,@leonidas1-,https://yt3.ggpht.com/g8I2bpUHiHgvEt5SD0qewbKElCLnYAQRUBAbV0yfCEvABrKwq8Y2H4WmHR63WWfqUrxhcCYLd5M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@leonidas1-,UCQkuL0eYps88HGOvvtomeUg,TRUE,none,0,2023-02-23T02:15:16Z,2023-02-23T02:15:16Z,UgzbDCd7FOSwzdRafzV4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,검찰청 특활비 사용 발혀라.광고한 광고비낸것이 시장이 뇌물 먹은거냐 ?,검찰청 특활비 사용 발혀라.광고한 광고비낸것이 시장이 뇌물 먹은거냐 ?,@youngsun531,https://yt3.ggpht.com/ytc/AIdro_khkPOD7GIgATekcpRS3sBlk5rA3xvxd7eitJ9GARE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@youngsun531,UC-EvnNHqAm2T-4uOJP0PMjw,TRUE,none,2,2023-02-22T06:55:27Z,2023-02-22T07:08:14Z,UgxleKeerbUPmBKSJbJ4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,이해를 못하네 그려 ㅋ,이해를 못하네 그려 ㅋ,@twk2314,https://yt3.ggpht.com/ytc/AIdro_mNbGxC52FbzFdO2y7ilj3Mrgbgfp8ooxxSb8sg6R4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@twk2314,UCYSBG_y2X3TYZA63_kmxavw,TRUE,none,0,2023-02-21T16:32:08Z,2023-02-21T16:32:08Z,Ugw3ObjuMxLJisv9ovl4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,메시 뒤에 찍히면 광고효과가 크지<br>근데 성남FC가 그당시 어느수준이었는지는 쏙 빼고 얘기하네. 조기축구회수준이었다고.,"메시 뒤에 찍히면 광고효과가 크지
근데 성남FC가 그당시 어느수준이었는지는 쏙 빼고 얘기하네. 조기축구회수준이었다고.",@soso-br6hi,https://yt3.ggpht.com/ytc/AIdro_k65dHLb2lCdMuAn_99DamMeQyvWBXwM8Rk1A4RNYe_brM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@soso-br6hi,UCQgqJVR5cbXWr67erg3Pxpg,TRUE,none,0,2023-02-20T15:02:15Z,2023-02-20T15:02:15Z,Ugz9N88ouVjiUNlzyj14AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,현대월드컵이라고 하는사람이 어딨어ㅋㅋㅋㄱㅋㅋㅋ 난 첨들어본다,현대월드컵이라고 하는사람이 어딨어ㅋㅋㅋㄱㅋㅋㅋ 난 첨들어본다,@Chocojally2020,https://yt3.ggpht.com/6d1DYpE8ZAu6yQsgYy58T8FonnrYpONjPO5BUn6sEsAPA39hS18kibSqA5j2n24fcG3kuKUl=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Chocojally2020,UChGx6ogSA648jVcxRdV6rYA,TRUE,none,1,2023-02-20T14:37:50Z,2023-02-20T14:37:50Z,UgxoJrCQ6KjneccBD3R4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,저거 말한거 다시 말해보라하면 절대 말못함ㅋㅋㅋㅋㅋㅋ 지도 뭔말하는지 모르고 민주당에서 보좌관이 시키는대로 말하시는 의원님 존경합니다,저거 말한거 다시 말해보라하면 절대 말못함ㅋㅋㅋㅋㅋㅋ 지도 뭔말하는지 모르고 민주당에서 보좌관이 시키는대로 말하시는 의원님 존경합니다,@clement4999,https://yt3.ggpht.com/Efex-my4oHvdKUEcGTJQrMY2Hefluk2bZm9xLSCMIvXSVOQb49I32RMUB6f2v8BDJLzPyXlo7pg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@clement4999,UCnIVwxWjLFR8D2yVdXqELyA,TRUE,none,1,2023-02-20T05:42:46Z,2023-02-20T05:42:46Z,UgzCiJeBhaSXIVNROnd4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,용도변경으로 수천억을 벌게해준게 광고효과냐? 도라이 ㅋ,용도변경으로 수천억을 벌게해준게 광고효과냐? 도라이 ㅋ,@user-qx2ok1sz3k,https://yt3.ggpht.com/ytc/AIdro_lPzwNJIwW1k0s0Pq5m5acZMdMZ1WQ2bze8T2FvmSmc-8rjJdg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-qx2ok1sz3k,UC8rwNA-7k3tn7rigaVSmB1Q,TRUE,none,0,2023-02-17T04:43:45Z,2023-02-17T04:43:45Z,UgxnLBjUh30wOeYev_J4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,진짜 ㅆㅂ 사커킥 로우킥 쥰내 마렵네,진짜 ㅆㅂ 사커킥 로우킥 쥰내 마렵네,@user-sp1lc9xr5m,https://yt3.ggpht.com/KTpnI8-_QoLMTOIln8mSR8nx71O3vw9AaaIaKTQz9Z_TR3E8IkDtg4k7jrSrPwaDhAfG3bF64g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-sp1lc9xr5m,UC1yVZWW5l-WVf-yfQfQ9MNA,TRUE,none,1,2023-02-16T13:39:22Z,2023-02-16T13:39:22Z,Ugy_PILWG9812S2pnCB4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,ㅋㅋㅋㅋㅋㅋㅋ무려 k리그에 돈을 바르는 기업이있다?! 마케팅팀 다 잘라야되는거 아니냐,ㅋㅋㅋㅋㅋㅋㅋ무려 k리그에 돈을 바르는 기업이있다?! 마케팅팀 다 잘라야되는거 아니냐,@tksaintyoon,https://yt3.ggpht.com/ytc/AIdro_mOeqXMbR5oKmtyPeiDc9UpKC6adGLI8B-9RleaD_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@tksaintyoon,UCUdTskcXsjobPgsJzupEHHQ,TRUE,none,0,2023-02-15T10:21:17Z,2023-02-15T10:21:17Z,UgyFfp-goXHN5EJfQeB4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,남자가 여자가?,남자가 여자가?,@user-zm3rn9zf3j,https://yt3.ggpht.com/ytc/AIdro_kYxx-50IpWuEqSdA9yP1x_3Zz2Y1Lq2x1CycFqMko=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-zm3rn9zf3j,UCslxbtaTSj9bW29EY62zSLA,TRUE,none,1,2023-02-12T18:46:47Z,2023-02-12T18:46:47Z,UgwQ7AkwsHjpWq63IA54AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,이 여자는 목소리가 왜 이래? 듣기 좀 힘드네,이 여자는 목소리가 왜 이래? 듣기 좀 힘드네,@user-zl3qm7ob2g,https://yt3.ggpht.com/ytc/AIdro_mcEY6vGh-sD6TCzZ-6KWkC6PEFhZ8ZTgeorjIZIbEyMg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-zl3qm7ob2g,UCvuzowc94Gcw6uNux6eR8Zg,TRUE,none,0,2023-02-12T01:53:04Z,2023-02-12T01:53:04Z,UgzNefEaX_KyNdGLpfR4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,아지매요. 진짜 싸커킥 마려우니까 여물고 계쇼,아지매요. 진짜 싸커킥 마려우니까 여물고 계쇼,@moraesederson8006,https://yt3.ggpht.com/wIpiSc9IQibZluddQa2RxXJ1JAGTiIDS9T83s9a8kAPsLrwznsTu9WsRjpe4EaOVHiznxHZLgDk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@moraesederson8006,UCAfhRhqRKAeaSafCegvrdlg,TRUE,none,0,2023-02-10T17:34:38Z,2023-02-10T17:34:38Z,Ugyjxlj37st0BTDgsEt4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,이사람은 맨날나와 따져놓고 미안합니다 하는데 그만보고싶다,이사람은 맨날나와 따져놓고 미안합니다 하는데 그만보고싶다,@user-qr4hp3qs2e,https://yt3.ggpht.com/ytc/AIdro_n3AexbIABbMKlogUR0dPQIElzbRy40MFOmAi6C0boN4j398k0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-qr4hp3qs2e,UCk7ZxMNeJlt8ux_o4Z0LY5w,TRUE,none,0,2023-02-10T10:04:01Z,2023-02-10T10:04:01Z,Ugx37_IBDPCk-46wulp4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,피파 압수수색 해야겠다 동훈아 석열아,피파 압수수색 해야겠다 동훈아 석열아,@hjsoo2009,https://yt3.ggpht.com/brd8rQYAynsxalgO1FtvhXm2BaTyVhCxElCfPCdQ4AgV1X0xfUAcrtx_DRN2wcCpVKM-sxzGPpQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hjsoo2009,UC1_sJAly8cCxhzoklqXXbLA,TRUE,none,2,2023-02-10T03:13:08Z,2023-02-10T03:13:08Z,UgxPtFQPuT3yoyXV2DN4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,지금 즐겨두자 코미디가 따로없네,지금 즐겨두자 코미디가 따로없네,@user-xe4dj3eq1r,https://yt3.ggpht.com/ytc/AIdro_nLZE1_apvlKjRVv3tJhibQvS09jWdal4A-2uKMSsH0wK4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-xe4dj3eq1r,UCxtttyYY-XqPbk-uvvQYqvg,TRUE,none,2,2023-02-09T13:11:42Z,2023-02-09T13:11:42Z,UgwYy67fUejiEQnf3dZ4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,진짜 몰라서 그러는데 더불어민주당 소속 국회의원들은 하나같이 싹 다 지능이 ㅂ신들밖에 없는건가요??,진짜 몰라서 그러는데 더불어민주당 소속 국회의원들은 하나같이 싹 다 지능이 ㅂ신들밖에 없는건가요??,@bekq2024,https://yt3.ggpht.com/wELsxCjlTyia5Nm_SOPJ-VIZ0eQonxiYjG7pED-4aL8MaPHcEmxzkuUKQviij3hhC6gJQVT-dw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bekq2024,UCwZ9zOgc2bX0Kk-jISFKKUQ,TRUE,none,0,2023-02-09T12:51:38Z,2023-02-09T12:52:12Z,Ugx7TXoC_Y2ctEVF1KB4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,수혜는 포고 유튜버인데요,수혜는 포고 유튜버인데요,@lllillillill,https://yt3.ggpht.com/h1YJ-8T5TlcJUt6pDt9JhXxJvnV-Zkx6Wh3IT38GWU9zN5l0HWlCoD5iHXquxmxwe6AEClqT9g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lllillillill,UCpqXxMUSblV1UQQuYYhrqvA,TRUE,none,0,2023-02-09T09:54:34Z,2023-02-09T09:54:34Z,Ugy_4YtKWJtRZOvsdlt4AaABAg,NA,NA
UCoQD2xsqwzJA93PTIYERokg,IUiMxaI4-EQ,뭐라는거야 애장련 ㅋ,뭐라는거야 애장련 ㅋ,@djfs1252,https://yt3.ggpht.com/ytc/AIdro_mppDQFPIUwJsfv3s7whDFxWLr475ssGE5SOmiZ0hT-rSSNAdEVrRPVqDi7lp5BBFrlWA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@djfs1252,UC2Tbv5zHoPT2WJzj11b7buw,TRUE,none,0,2023-02-09T08:05:25Z,2023-02-09T08:05:25Z,Ugxia_WEow1UeOri1p14AaABAg,NA,NA
