videoId,title,publishedAt,viewCount,likeCount,favoriteCount,commentCount
PeqZ655SV4A,12월9일 민주당 최고위원회의 생중계,2020-12-09T01:14:10Z,4203,811,0,34
dI08Joj8pKI,[씀]더불어민주당 법률위원회 부위원장 임명장 수여식(2020.12.08),2020-12-08T06:10:05Z,2276,437,0,62
3uoz54-uiXY,[씀]더불어민주당 택배노동자 과로사 대책을 위한 사회적 합의기구 출범식(2020.12.07),2020-12-07T09:12:18Z,846,177,0,17
Pnsn8CqovOM,[씀] 더불어민주당 코로나19 백신 생산현황 점검 브리핑(2020.12.05),2020-12-07T02:46:22Z,999,199,0,29
zs25xdkSSwY,12월7일 민주당 최고위원회의 생중계,2020-12-07T01:02:29Z,5295,702,0,495
TBxpFkYnCCk,[씀] 더불어민주당 국난극복본부 코로나19 방역 점검회의(2020.12.04),2020-12-04T07:42:52Z,984,146,0,91
RRr12ROpvxk,12월4일 민주당 최고위원회의 생중계,2020-12-04T01:12:29Z,3828,683,0,125
2h0W2kampaI,[씀] 더불어민주당 상임위간사단 미래입법과제 점검회의,2020-12-03T09:19:13Z,1194,231,0,82
__hFnCbK2DI,내년 예산안 본회의 통과! 검찰개혁도 반드시 완수하겠습니다!,2020-12-03T07:27:13Z,3764,770,0,65
2tdWREbFt4g,"수험생 여러분, 이제 노력의 열매를 거둘 시간입니다!",2020-12-02T08:20:15Z,1115,239,0,70
mPd3le0yoxU,12월 2일 민주당 최고위원회의 생중계,2020-12-02T01:05:55Z,3198,662,0,88
lcDnV39I7Dc,제23차 온택트 의원총회(12월1일),2020-12-01T06:32:26Z,681,86,0,48
6XzTj1dCEu0,동남권 신공항 추진단 화상간담회,2020-12-01T06:10:42Z,813,204,0,20
3n74siNEI0o,김남국 출연!! 윤석열 검찰총장 직무배제 집행정지 신청 결과는?,2020-12-01T03:07:14Z,5634,1109,0,37
ieX9ttxhflU,이명박을 면죄했던 검찰에 대해서(feat. 김종민),2020-11-30T08:09:21Z,3383,593,0,91
Ups7-mRbRFA,"빚 권하는 사회, 절박한 청년의 삶을 말하다 - 청년TF",2020-11-30T06:26:02Z,833,133,0,4
2DD8ZvVZiTQ,11월 30일 민주당 최고위원회의 생중계,2020-11-30T01:06:16Z,2628,534,0,54
C917-eugBBU,종부세 가짜뉴스! 세금폭탄론??? 국민불안 조.장.하.지.마.시.죠.?,2020-11-27T07:35:09Z,13156,607,0,88
6b9GDhh1kmM,윤석열 총장의 판사 사찰 문건! 이것이 어떻게 정상입니까?,2020-11-27T05:05:16Z,2111,457,0,90
COKvpMMEeTE,11월 27일 민주당 최고위원회의 생중계,2020-11-27T01:14:16Z,2884,541,0,73
MUPGqGHh07I,[씀:대수다] 민주주의의 근간을 흔드는 검찰의 재판부 사찰 의혹!,2020-11-26T07:35:43Z,3102,590,0,31
2AIPwkS9y4Y,박용진·김한규 출연! 내 삶을 바꾸는 공정경제 3법 - 이·반·통 3편,2020-11-26T05:40:56Z,1753,211,0,23
QhVwxjPED7A,친인권적 보안처분제도 및 의무이행소송 도입 당정협의,2020-11-26T00:06:49Z,1002,237,0,47
Klz2vm2dbAY,윤 총장은 스스로 거취를 결정해주기 바랍니다!,2020-11-25T06:02:01Z,1922,469,0,81
uZ9mevDTTBI,당신에게 주거란 무엇입니까? - 청년TF,2020-11-25T04:37:53Z,863,144,0,13
GFINnLCETrM,11월 25일 민주당 최고위원회의 생중계,2020-11-25T01:09:07Z,3056,576,0,47
1ZyeFwwpcug,[씀] 더불어민주당 제22차 온택트(Ontact) 의원총회(2020.11.24),2020-11-24T05:33:20Z,1671,194,0,55
VmV2fsp7jxQ,"김종민 의원 출연! 공수처 향한 국민의힘 막말정치, 도 넘었다!",2020-11-24T03:09:30Z,9686,1302,0,52
-41JQklIDtc,나는 보호받을 권리가 있다 - 이·반·통 2편,2020-11-23T05:38:11Z,1236,213,0,18
qPEgOSw-VqE,11월 23일 민주당 최고위원회의 생중계,2020-11-23T01:08:30Z,2444,388,0,34
x6_vvTIpr6w,[씀] 더불어민주당 제1차 확대간부회의(2020.11.20),2020-11-20T03:20:08Z,6123,678,0,131
CRp5hzmtTyM,[씀] 더불어민주당 새만금 그린뉴딜 특별위원회 출범식(2020.11.19),2020-11-19T05:11:27Z,1132,207,0,21
whLN-sQmb40,공수처 구성 가동. 더이상 지체할 수 없습니다!,2020-11-19T04:49:39Z,1809,393,0,73
nwhLAevQY5o,제주 현장 최고위원회의 생중계 - 11월 18일,2020-11-18T07:31:04Z,1624,308,0,41
-cWv4a9DSq4,[대수다] 가덕신공항과 부산재보궐선거,2020-11-18T02:10:21Z,1995,335,0,29
IXJHXjFzq_Q,[씀:딜리버리] 청년이 정치를 외면하는 이유 (feat. 박성민 최고위원),2020-11-17T05:30:10Z,1423,164,0,34
_FUN_bhRv4w,이낙연 당대표 초청 관훈토론회 생중계,2020-11-17T02:52:44Z,3106,521,0,36
p8aFU6DmMUM,제3차 한국판 뉴딜전략 당정청 연석회의 생중계,2020-11-16T06:04:26Z,1729,362,0,14
vrIbKJeU4gY,11월 16일 최고위원회의 생중계,2020-11-16T01:02:57Z,1896,338,0,42
53TFh1eJhg4,[씀] 더불어민주당 이낙연 당대표 한일포럼 관련 후속 기자간담회(2020.11.13),2020-11-13T09:11:26Z,717,94,0,51
3LMh1zUZ2gM,[씀] 더불어민주당 노동운동가 전태일열사 묘역참배(2020.11.12),2020-11-13T06:37:47Z,730,180,0,16
p9yioWy6MsE,[씀] 더불어민주당 2020 코리아세일페스타 현장방문(2020.11.12),2020-11-13T05:11:02Z,629,146,0,15
Ee6j-i64r88,11월 13일 최고위원회의 생중계,2020-11-13T01:17:30Z,1847,352,0,28
zMJ1qJmOInw,[대수다] 공수처장 후보 추천이 장난입니까?,2020-11-12T07:00:47Z,2107,514,0,24
Rkm5XEd3xys,[긴급라이브] 조두순을 어떻게 막을 것인가 - 이것은 반드시 통과시켜야 한다 1편,2020-11-12T06:16:51Z,1658,326,0,11
cwKa5hwsCUo,[씀] 더불어민주당 필수노동자 보호 및 지원대책 당·정·청 협의회(2020.11.12),2020-11-12T00:52:57Z,556,153,0,22
oMqb2UqEwKU,강원 현장 최고위원회의 생중계,2020-11-11T06:28:10Z,1055,152,0,25
0myRyDMg1LI,[씀] 더불어민주당 농업관련 단체 회장단 간담회(2020.11.10),2020-11-11T01:52:45Z,354,70,0,14
Y9TrJ-ilpac,충청권 현장 최고위원회의 생중계,2020-11-11T01:04:59Z,1619,315,0,18
pYfc48RmTi4,[씀] 국난극복 K-뉴딜위원회 국난극복본부 점검회의(2020.11.10),2020-11-10T08:14:06Z,622,156,0,35
YXhtDN4Wcqg,[씀] 사이먼 스미스 주한영국대사 예방(2020.11.10),2020-11-10T07:40:19Z,583,151,0,11
8NsTdvsSjTU,[씀] 더불어민주당 소확행특별위원회 출범식(2020.11.09),2020-11-09T08:00:30Z,829,199,0,35
7w80O3Ujl2s,더불어민주당 4·7 재보궐선거기획단 1차 회의(2020.11.09),2020-11-09T07:13:27Z,780,184,0,23
N-5W23OUajE,11월 9일 민주당 최고위원회의 생중계,2020-11-09T01:06:33Z,2245,461,0,43
B5HUOp76lgw,야당과 정치검찰이 짜고 정부를 공격한다고 믿고 싶지 않습니다,2020-11-06T08:36:49Z,19728,903,0,189
iirJmwnq3PA,미국 차기 행정부의 대외정책 기조와 한반도 정책 전망 토론회,2020-11-06T07:15:25Z,1708,228,0,10
9wsHJZAPC2s,[씀] 더불어민주당 제1차 국가경제자문 회의(2020.11.06),2020-11-06T07:07:30Z,660,168,0,28
LobqnIrT5HA,11월 6일 민주당 최고위원회의 생중계,2020-11-06T01:10:15Z,2955,499,0,74
dn0TqLEBra4,[씀] 더불어민주당 제1차 미래주거추진단 회의(2020.11.05),2020-11-05T08:34:04Z,734,139,0,29
TyXrroCKzi4,[씀] 더불어민주당 국난극복 K-뉴딜위원회 경제본부 간담회(2020.11.05),2020-11-05T06:07:03Z,602,140,0,24
FRUi0-k9Qro,민주당 현장 최고위원회의 - 부산‧울산‧경남,2020-11-04T06:00:02Z,1249,195,0,15
MxseNqQi8LY,[씀] 더불어민주당 이륜차 배송노동자 보호대책 현장간담회(2020.11.03),2020-11-04T03:56:50Z,722,166,0,15
WDiCNIa0C4g,민주당 현장 최고위원회의 - 대구·경북,2020-11-04T01:09:54Z,1551,258,0,6
kmXj75JR3eA,제1차 중앙위원회 안건의결·폐회 생중계,2020-11-03T06:05:45Z,527,73,0,6
NK7jBhosimI,[씀] 더불어민주당 주한중국대사 예방(2020.11.03),2020-11-03T04:38:20Z,644,79,0,10
1otneFRlPUA,"서울·부산 재보궐선거 D-155, 민주당의 전략은?",2020-11-03T02:57:58Z,1792,358,0,14
PWdqE9eKzg0,제1차 더불어민주당 중앙위원회 생중계,2020-11-03T00:12:44Z,1268,262,0,12
VH6cxvwinOk,"찬성 86.64%, 당원의 뜻대로 재보궐선거에 후보를 공천합니다",2020-11-02T07:41:12Z,1375,328,0,61
WL0jtxpauCA,11월 2일 민주당 최고위원회의 생중계,2020-11-02T01:07:41Z,2847,542,0,23
SRkY0tzl8S0,민주당 현장 최고위원회의 - 전라북도,2020-10-30T05:34:50Z,1776,334,0,20
we4MQRUQpWc,민주당 현장 최고위원회의 - 광주·전남,2020-10-30T01:11:59Z,2506,381,0,13
qdcbS8q0jxM,[씀] 더불어민주당 제19차 온택트(Ontact) 의원총회(2020.10.29),2020-10-29T06:23:54Z,827,105,0,34
fRiW09fCtM8,[씀] 더불어민주당 주한러시아대사 예방(2020.10.29),2020-10-29T06:22:46Z,543,67,0,9
32ar2fr4aK4,[씀] 이낙연 대표 성격분석 2분 요약 (feat. 이명박 전대통령 & Bill Clinton ),2020-10-29T06:11:59Z,2142,92,0,13
ZMbTyQ4dWQ4,[씀] 더불어민주당 도시철도 운영기관 노사대표자 간담회(2020.10.28),2020-10-29T01:00:33Z,714,161,0,15
OIjZ4ewmjCc,[씀] 제5회 장진호 전투영웅 추모행사(2020.10.27),2020-10-29T00:41:07Z,578,169,0,11
f9CSLrSu6rM,이낙연 당대표의 MBTI는 사교적인 외교관(ESFJ-T)?!,2020-10-28T12:07:41Z,21786,1825,0,190
tLIi15rwKFk,문재인 대통령 국회 시정연설 생중계,2020-10-28T01:50:17Z,3210,613,0,38
4sQZCirL6go,[씀] 더불어민주당 제 18차 온택트(Ontact) 의원총회(2020.10.27),2020-10-27T09:26:08Z,829,199,0,16
bfh0OG8YuYI,[씀]더불어민주당 택배노동자 근로실태 점검 및 보호대책 현장간담회(2020.10.27),2020-10-27T08:41:36Z,709,161,0,23
xBKDV_NeC4I,[씀] 이제는 입법이다! 상생경제의 지름길 공정경제 3법,2020-10-27T06:06:40Z,1306,304,0,17
NRmsUh5Lc8k,[다시보는국감] WTO 사무총장 선거! 일본의 어른스럽지 못한 견제,2020-10-26T05:28:26Z,1043,133,0,18
2daNYnRugTA,[씀] 10월 26일 민주당 최고위원회의 생중계,2020-10-26T00:29:33Z,2556,422,0,27
Jvr-MWZxkOI,[씀] 더불어민주당 한국판 뉴딜 당·정·청 워크숍(2020.10.25),2020-10-25T09:50:27Z,1541,325,0,38
3cKDW-hKfhk,[씀] 더불어민주당 국립 5·18민주묘지 방문(2020.10.24),2020-10-25T07:48:24Z,1510,364,0,40
LBJzyJwCvJI,[다시보는국감] 성범죄 저지른 교사의 반은 다시 학생 곁으로 돌아갑니다,2020-10-23T07:47:01Z,1741,229,0,22
WUVqjj4dkUk,"[국감:국토위] 김현미 장관 분노!!! 근거없는 의혹제기에 ""그래서 어쩌라고요?""",2020-10-23T02:15:33Z,23839,909,0,239
MLgZTU_StH4,[씀] 10월 23일 민주당 최고위원회의 생중계,2020-10-23T00:31:08Z,3034,597,0,53
td9FYUUKshk,[씀] 더불어민주당 코로나19 치료제 개발 현장방문(2020.10.22),2020-10-22T13:14:42Z,700,95,0,11
is4HNeYcwhE,[씀] 더불어민주당 경북대 화학실험실 사고당사자 간담회(2020.10.22),2020-10-22T12:17:54Z,541,49,0,16
YPEZb4gw6wc,[씀] 더불어민주당 주한일본대사 예방(2020.10.22),2020-10-22T10:58:32Z,469,42,0,5
4cUEf6w0Feg,"[국감: 법사위] 윤석열 총장, 정치적 논쟁 하고싶으시면 옷 벗으세요",2020-10-22T07:59:39Z,6610,599,0,102
UhiMFEsYPvA,"[국감:법사위] 윤석열 총장, 대체 조국 前 장관에게 왜 그랬습니까?",2020-10-22T07:27:12Z,3056,479,0,52
Ek00YCJq9eI,[씀] 10월 22일 국정감사 대책회의 생중계,2020-10-22T00:29:57Z,2103,422,0,18
OaBS70llrq8,이낙연 당대표 외신기자 간담회 생중계,2020-10-21T07:30:02Z,7375,764,0,35
3wluTdmiFUQ,[씀] 더불어민주당 세포기반 코로나치료제 국제개발 동향 및 국내 정책 토론회(2020.10.21),2020-10-21T07:13:51Z,747,71,0,6
CKzKjYgjorg,[씀]더불어민주당 경제상황 점검회의(2020.10.21),2020-10-21T02:07:19Z,597,155,0,15
aMVwL5XHAkg,[씀] 10월 21일 민주당 최고위원회의 생중계,2020-10-21T00:28:36Z,1511,320,0,12
OcEaxkwNQYw,"[씀] 특검을 왜 해? 윤석열 가족 수사, 공수처가 반드시 필요한 이유",2020-10-20T11:00:12Z,1561,517,0,56
P-i-jjt1Inw,[씀] 더불어민주당 주한미국대사 예방(2020.10.20),2020-10-20T06:17:10Z,496,68,0,14
SxI1vQNbaz4,[씀] 더불어민주당 국난극복 K-뉴딜위원회 점검회의(2020.10.20),2020-10-20T05:02:24Z,318,59,0,5
8pmriG28ETk,[씀] 10월 20일 국정감사 대책회의 생중계,2020-10-20T00:19:32Z,1378,330,0,15
zCqYyoy-uB4,[국감:법사위] '실명거론시 법적조치 하겠다' 경고에도 허위사실 폭로? 이래도 면책특권 줘야합니까?,2020-10-19T11:28:37Z,1842,339,0,29
oeKl_5d3ySE,[국감:법사위] 라임 사건이 제대로 수사되지 않는 이유 = 윤석열?,2020-10-19T09:37:56Z,3196,504,0,51
w8pvweX1exk,[씀] 10월 19일 최고위원회의 생중계,2020-10-19T00:34:58Z,1643,314,0,16
8Gk2CUW_dOI,[씀] 더불어민주당 코로나19 치료제 개발 현장 점검,2020-10-18T10:52:38Z,12792,627,0,74
s-88EqLtKrA,[씀] 더불어민주당 국립국어원 방문(2020.10.16),2020-10-16T11:03:34Z,834,93,0,39
0Tb4IoGiR9Y,[씀] 금융사기꾼들의 말에 휘둘리는 게 말이 됩니까? 최인호의 팩트폭격,2020-10-16T08:23:58Z,1841,150,0,14
nVcQeIq8n2c,[씀] 최고위·전국위원장 연석회의 풀영상,2020-10-16T02:05:38Z,835,162,0,17
-IhaoL49Hoc,[씀] 10월 16일 최고위-전국위원장 연석회의,2020-10-16T00:48:01Z,1395,279,0,14
s1gYv8toGDs,[씀] 10월 15일 국정감사 대책회의 생중계,2020-10-15T00:23:31Z,1287,260,0,22
up_sMNaowK4,[씀] '이날치'와의 만남 - 더불어민주당 최고위원회의,2020-10-14T00:43:12Z,3646,496,0,29
AsAfJb8_9BE,[씀:딜리버리] '정쟁'국감이 아닌 '정책'국감이 되어야 합니다.,2020-10-13T03:05:23Z,1285,263,0,10
-zHaWR61rBc,[씀] 10월 13일 국정감사 대책회의,2020-10-12T23:58:27Z,1195,264,0,17
nF41h9FWMoA,[국감:법사위] 지금 누가 국감 방해하고 있습니까?,2020-10-12T07:31:46Z,3368,388,0,79
VemoweXVBbI,[씀] 10월 12일 민주당 최고위원회의,2020-10-12T00:33:37Z,1375,303,0,42
8x-XEfo9rWk,[씀] 전국위원장 선거 개표 결과 발표 생중계,2020-10-10T08:18:07Z,3938,435,0,18
rdY5kw09M10,2020 전국위원장 투표개시 선포,2020-10-09T01:00:09Z,2032,247,0,16
E2EcgUPNerg,[씀] 국정감사 대책회의 (20.10.8),2020-10-08T00:23:23Z,1223,237,0,27
aIYBQmZ5jY0,[국감:국방위] 하태경이 주고 조*일보가 받고! 가짜뉴스가 생성되는 놀라운 과정,2020-10-07T08:44:45Z,2775,409,0,40
u55cjzT1XRo,[씀] 10월 7일 민주당 최고위원회의 풀영상,2020-10-07T01:41:41Z,767,203,0,42
3QaM4qHYaQQ,필수노동자를 위한 정책 및 제도마련 토론회 생중계,2020-10-06T07:04:05Z,1340,162,0,10
EkCsKUPVGKY,2020 전국위원장 선거 후보자 합동연설회 생중계,2020-10-06T03:01:31Z,13703,570,0,26
iYqhEL_kjLA,[씀] 10월 5일 최고위원회의 생중계,2020-10-05T01:02:20Z,1645,292,0,45
N00ihOlHSwY,[행정수도토론회] 국가균형 발전과 수도권 및 경기도 메가시티 전략,2020-09-29T04:23:42Z,1065,135,0,22
dSHbC5BLUEo,[2020추석] 민생종합대책+맞춤형 4차추경 정리! 단 한 분이라도 더 지원받을 수 있도록!,2020-09-29T02:53:01Z,6646,221,0,44
6UprCsGLr3M,[씀] 9월 29일 원내대책회의,2020-09-29T00:56:39Z,1393,301,0,41
_y7NdOeEXu4,[당대표 추석인사] 모두가 안전하고 마음이 넉넉한 추석을 보내시면 좋겠습니다,2020-09-28T08:02:58Z,14243,936,0,162
c0nvu0rQsew,행정수도 완성과 충청권의 미래비전 토론회 생중계,2020-09-28T06:49:19Z,980,168,0,10
boklw-G3sIA,[씀] 9월 28일 민주당 최고위원회의 생중계,2020-09-28T01:05:58Z,2655,531,0,49
as_fflKdEKE,[토론회 LIVE] 사람중심 미래도시 광주전남,2020-09-25T08:31:01Z,1067,167,0,9
J01iyZBhkvI,[씀] 언론에 관한 불편한 진실 세가지 feat. 김종민,2020-09-25T08:25:45Z,4544,925,0,118
4LVEnlSbCm0,[씀] 9월 25일 민주당 최고위원회의 생중계,2020-09-25T00:59:43Z,1779,352,0,34
DdQl3FzA0TI,[씀] 9월 24일 정책조정회의 생중계,2020-09-24T00:19:02Z,1264,288,0,19
_RLr_rJXzFM,[토론회 LIVE] 국가균형발전과 인천발전 방향,2020-09-23T06:46:04Z,906,175,0,9
aDycP9CiiJM,"[씀] 추경으로 시작한 협치, 입법과 개혁으로 이어져야 합니다!",2020-09-23T05:18:32Z,530,78,0,33
2JZWBW2bF_0,[씀] 9월 23일 민주당 최고위원회의 생중계,2020-09-23T01:02:23Z,1923,364,0,48
X-i7rHPQ_OY,"[행정수도 토론회] 남북평화시대 한반도 수도, '강원도의 미래'",2020-09-22T08:33:50Z,771,134,0,20
1cvcNtG8Br0,[씀] 제3차 코로나19 국난극복위원회 전체회의,2020-09-22T01:49:28Z,880,187,0,44
mBxgFasZwew,[씀] 9월 22일 민주당 원내대책회의 생중계,2020-09-22T00:25:44Z,1745,396,0,19
Kvju3ve8P8o,"[씀] 됐고, 국민의힘은 자당 문제의원 제명 조치부터 하세요",2020-09-21T08:10:40Z,1391,272,0,41
qc09UkXzIhY,[씀] 9월 21일 민주당 최고위원회의 생중계,2020-09-21T01:04:12Z,2197,385,0,62
VLDhBTR66MQ,[씀] 이낙연 당대표 전통시장 현장방문,2020-09-18T11:48:48Z,2654,371,0,196
JGo1623MVnc,[씀] 9월 18일 민주당 최고위원회의 생중계,2020-09-18T01:18:28Z,3338,519,0,119
fdKyHwXpQ1A,[씀: 대수다] 국민의힘은 왜 전광훈금지법을 반대합니까?,2020-09-17T07:28:18Z,2471,399,0,79
TYP355HDaXw,[씀] 9월 17일 정책조정회의 생중계,2020-09-17T00:19:45Z,2043,300,0,69
1SkQek5xieQ,[행정수도 토론회] 국토 다극화 구상과 부울경 메가시티 추진 방향,2020-09-16T06:09:28Z,1133,131,0,47
SdSN7Ba5HDY,[씀] 9월 16일 최고위원회의 생중계,2020-09-16T01:15:30Z,2925,546,0,83
W69dZFjsvoQ,[씀] 추미애 장관 아들 관련 야당의 의혹 제기? 다 엉터립니다!,2020-09-15T08:59:13Z,1757,378,0,75
UouaL1VBaTY,[씀] 2차 코로나19 국난극복위원회 전체회의 생중계,2020-09-15T02:15:57Z,1649,318,0,40
oq_9eEpyNJw,[씀] 9월15일 원내대책회의 생중계,2020-09-15T00:51:17Z,2223,413,0,36
DeJvAjaTotw,[씀] 9월14일 최고위원회의 생중계,2020-09-14T01:00:54Z,3000,514,0,132
pO37x7KOGig,대구경북 초광역경제권 구축 대토론회,2020-09-12T05:00:08Z,1271,162,0,25
Bw2Sn4XB11Y,[씀] 추미애 장관 아들 '특혜??' 팩트나 알고 말해!!!,2020-09-11T06:35:34Z,29947,2663,0,663
9A8pMxW4G8o,[씀] 9월 11일 민주당 최고위원회의 생중계,2020-09-11T01:04:37Z,3079,522,0,123
LhCi5S9Ui7k,"[씀:대수다] 4차 추경, 맞춤형 긴급 재난 지원! 가장 중요한 것은 타이밍!",2020-09-10T07:25:49Z,1947,354,0,111
16hjezdqXI0,[씀] 9월 10일 정책조정회의 생중계,2020-09-10T00:14:23Z,1997,383,0,105
vMHhlyC-SPI,[씀] 미래전환 K-뉴딜위원회 제1차 전체회의 생중계,2020-09-09T05:16:44Z,1197,202,0,58
hrKhh31rTiU,[씀] 9월 9일 더불어민주당 최고위원회의 생중계,2020-09-09T01:13:03Z,3313,555,0,120
XnGndBTAuWo,[씀] 제1차 코로나19 국난극복위원회 전체회의 생중계,2020-09-08T06:37:31Z,5299,457,0,65
29VKYSWDaV8,[씀] 이낙연 당대표 교섭단체 연설 핵심정리,2020-09-07T07:37:09Z,13136,676,0,138
mKJYcrcveCg,[씀] 이낙연 당대표 교섭단체 대표연설 생중계,2020-09-07T01:43:33Z,11492,1088,0,155
GfJs0-vtiuY,[씀:최고위] 9월 4일 민주당 최고위원회의 생중계,2020-09-04T05:24:27Z,4475,589,0,357
A0VO4C0vC4w,[씀:생중계] 대한의사협회-더불어민주당 정책협약 이행 합의서 체결식,2020-09-04T01:11:03Z,8659,555,0,248
RgEhxfo5cEo,[씀:생중계] 9월 2일 더불어민주당 최고위원회의 생중계,2020-09-02T00:58:11Z,5523,940,0,204
c39XsGC_fWM,[씀:생중계] 이낙연 당대표 기자 간담회,2020-08-31T07:08:46Z,7807,1210,0,131
wjhyOJOcqU4,[씀:생중계] 8월 31일 더불어민주당 최고위원회의 생중계,2020-08-31T06:03:00Z,5634,884,0,40
JTseZwG7QZ4,[씀] 더불어민주당 8.29전당대회 생중계,2020-08-29T08:38:04Z,99259,3993,0,81
HxlQ2NofsoY,이낙연 신임 당대표 수락연설,2020-08-29T08:25:12Z,23998,2271,0,422
L3eka2c_aP4,문재인 대통령 영상 축사 - 더불어민주당 전당대회,2020-08-29T04:12:36Z,12385,1881,0,295
HIUuscglHQY,[씀] 이해찬 당대표 퇴임 기자간담회 생중계,2020-08-28T05:59:43Z,28878,2763,0,208
qs5KdIgN74g,[씀LIVE] 더불어민주당 제5차 중앙위원회 생중계,2020-08-28T01:52:19Z,4100,489,0,19
_5QITDE5FlE,더불어민주당 전당대회 D-3,2020-08-26T06:04:50Z,3155,315,0,19
SpHiynDRfhc,[씀:최고위] 8월 26일 최고위원회의 생중계,2020-08-26T00:55:50Z,1852,368,0,17
WVQh1_spOA4,[씀] 이게... 민주당이랑 무슨 관련이 있어?! - 전대고사 B컷 영상!,2020-08-25T06:18:49Z,2553,379,0,26
R7Nj7C9KrJs,[씀:최고위] 8월 24일 최고위원회의 생중계,2020-08-24T00:59:46Z,2238,435,0,19
CqOXWtBq9iI,[씀] 전당대회 특별페이지 사용설명서! (무·한·공·유),2020-08-22T09:40:17Z,12154,378,0,43
9yGdjgeZ9g8,[씀:LIVE] 3월 20일 코로나19국난극복위원회·선거대책위원회 연석회의,2020-08-22T06:21:41Z,1210,279,0,17
RCijVWrgmxU,[씀] 당대표·최고위원 후보 수도권 온택트 합동연설회 생중계,2020-08-22T06:21:38Z,18925,1293,0,67
q8OyL191Z5Q,[씀] 나도 당원이다,2020-08-22T02:45:00Z,2138,317,0,25
JDODcHvhTc8,[씀:예고편] 수도권 온택트 합동연설회가 열립니다 (feat. 염태영),2020-08-21T06:14:10Z,1187,180,0,16
8ruRrGzOk1I,[씀:예고편] 수도권 온택트 합동연설회가 열립니다 (feat. 양향자),2020-08-21T05:00:03Z,505,45,0,20
6EJrAQx2WZI,[씀:최고위] 8월 21일 최고위원회의 생중계,2020-08-21T00:58:09Z,1985,461,0,54
usgzzLkYous,'국가균형발전과 행정수도 완성 대토론회' 영상,2020-08-20T08:00:59Z,1051,139,0,24
GZRom6MxOng,[씀:언박싱] 아프면 쉬는 게 당연한 사회 - 한정애 의원 출연,2020-08-20T07:11:52Z,1651,303,0,3
YV9w_6LU72o,[씀: 최고위] 8월 19일 민주당 최고위원회의 생중계,2020-08-19T04:31:27Z,2207,491,0,61
EKEo66BjuoU,[최초공개] '최고의 회담' 2부를 지금 시작합니다!!,2020-08-17T11:57:36Z,6447,580,0,52
1FDQurUiD9A,[씀:예고편] 오늘 8시! '최고의 회담' 2부 최초공개!,2020-08-17T02:00:01Z,1208,171,0,37
Ivox0hr0rCY,[씀] 당대표·최고위원 후보 호남·충청 온택트 합동연설회 생중계,2020-08-16T07:55:55Z,19257,843,0,57
Zt-2KCsVlJ8,[씀:예고편] 충청권 온택트 합동연설회가 열립니다 (feat. 소병훈),2020-08-15T04:00:10Z,828,77,0,16
SJ62A8zwTwg,[씀:예고편] 충청권 온택트 합동연설회가 열립니다 (feat. 신동근),2020-08-15T04:00:06Z,432,50,0,11
SZR1NBe8EN0,[씀:예고편] 호남권 온택트 합동연설회가 열립니다 (feat. 한병도),2020-08-15T01:00:06Z,854,96,0,20
C6wu_yUUUDg,[씀:예고편] 호남권 온택트 합동연설회가 열립니다 (feat. 노웅래),2020-08-15T01:00:03Z,563,76,0,15
Czlq3e07PTg,[씀] 당대표·최고위원 후보자 수해 지역 봉사 현장,2020-08-14T09:50:06Z,1627,256,0,50
aJ7nmLf_rwc,[씀:최고위] 8월 14일 민주당 최고위원회의 생중계,2020-08-14T00:56:06Z,1785,411,0,35
z-A1XJouRCY,"[씀:언박싱] 기후위기의 출구전략, 그린뉴딜! (이소영, 김성환 의원 출연)",2020-08-12T06:43:29Z,2092,421,0,18
fc7j9MCKZLs,[씀] 더불어민주당은 총력을 다해 수해 대응과 복구에 전념하겠습니다.,2020-08-10T08:05:20Z,5717,383,0,71
E5hTlUrBhiY,[씀:최고위] 8월 10일 민주당 최고위원회의 생중계,2020-08-10T00:56:00Z,1885,407,0,30
QFeS2_uBYRQ,[씀:최고위] 8월 7일 민주당 최고위원회의 생중계,2020-08-07T00:54:42Z,1793,338,0,53
hiUXHd-YVhU,[최초공개] 이 중 세 명은 탈락한다! 최고위원 서바이벌 예능! -1부,2020-08-06T11:54:27Z,24572,1054,0,48
iujMwbPm174,"[씀:언박싱] 뉴딜, 아직도 몰라?!  씀에서 뉴딜싹쓰리!",2020-08-06T06:36:12Z,1803,366,0,13
uz3lIZ9n3Is,[씀] 오늘 8시! 최고위 예능토론회 앞광고 나갑니다,2020-08-06T02:39:37Z,1340,199,0,23
DboJkTC6ZdU,[씀] '최고의 회담' 예고편 대공개! 어서와 예능은 처음이지?,2020-08-05T04:52:16Z,2719,249,0,25
GPqq8Py6vRQ,[씀:최고위] 8월 5일 민주당 최고위원회의 생중계,2020-08-05T00:53:47Z,2406,500,0,27
mCiL2rBZ1Eo,[씀:최고위] 8월 3일 민주당 최고위원회의 생중계,2020-08-03T00:59:29Z,1956,271,0,41
rMg8AwdYxBE,[씀] 당대표·최고위원 후보 경북합동연설회 생중계 전체영상,2020-08-02T14:36:14Z,2052,200,0,37
fbHiSBnWBHI,[씀] 당대표·최고위원 후보 대구합동연설회 생중계,2020-08-02T06:38:10Z,6137,386,0,17
WV1ZJbYpNZk,[씀] 당대표·최고위원 후보 울산 합동연설회 생중계,2020-08-01T09:42:11Z,6189,450,0,22
