videoId,긍정,부정,중립,댓글수,긍정비율,중립비율,부정비율
XU0CqWIoor0,7,21,0,28,0.25,0.25,0.75
XU0W0NLpNcY,3,9,1,13,0.23076923076923078,0.23076923076923078,0.6923076923076923
XVBe8XEFRXI,36,16,4,56,0.6428571428571429,0.6428571428571429,0.2857142857142857
XVw6H6tySlk,5,18,1,24,0.20833333333333334,0.20833333333333334,0.75
XWWhfCeOsmo,112,46,21,179,0.6256983240223464,0.6256983240223464,0.2569832402234637
XXhf7etzsk4,5,18,4,27,0.18518518518518517,0.18518518518518517,0.6666666666666666
XYFNLljn1sw,58,204,15,277,0.20938628158844766,0.20938628158844766,0.7364620938628159
XYUQ-DrD0sQ,7,8,1,16,0.4375,0.4375,0.5
XYZG8GfdKEM,6,14,3,23,0.2608695652173913,0.2608695652173913,0.6086956521739131
X_1Ecxt0TfQ,21,34,4,59,0.3559322033898305,0.3559322033898305,0.576271186440678
X_29cpRFHPw,16,43,2,61,0.26229508196721313,0.26229508196721313,0.7049180327868853
XayibzjBLP4,6,22,5,33,0.18181818181818182,0.18181818181818182,0.6666666666666666
XcHHywIaayE,5,5,0,10,0.5,0.5,0.5
XgF_9BWLKZc,10,25,4,39,0.2564102564102564,0.2564102564102564,0.6410256410256411
XgQykyY_bXg,9,4,0,13,0.6923076923076923,0.6923076923076923,0.3076923076923077
XhbebxZPXiw,4,7,2,13,0.3076923076923077,0.3076923076923077,0.5384615384615384
XhoLQPjyjNs,28,30,7,65,0.4307692307692308,0.4307692307692308,0.46153846153846156
XhxG_4jORU4,14,30,2,46,0.30434782608695654,0.30434782608695654,0.6521739130434783
Xiw9G0x55tY,12,50,5,67,0.1791044776119403,0.1791044776119403,0.746268656716418
XjCw5tk1pFk,43,113,11,167,0.25748502994011974,0.25748502994011974,0.6766467065868264
XkIDgDfUwYQ,2,22,0,24,0.08333333333333333,0.08333333333333333,0.9166666666666666
Xkg8hpapVec,18,22,1,41,0.43902439024390244,0.43902439024390244,0.5365853658536586
XlNPta8Qv1Q,49,203,14,266,0.18421052631578946,0.18421052631578946,0.7631578947368421
XnGndBTAuWo,13,43,5,61,0.21311475409836064,0.21311475409836064,0.7049180327868853
XnPAfXvFswk,0,7,1,8,0,0,0.875
Xntnp87SyGk,14,31,2,47,0.2978723404255319,0.2978723404255319,0.6595744680851063
XoqzuwZgITc,33,120,2,155,0.2129032258064516,0.2129032258064516,0.7741935483870968
XpC_O2q82eA,11,17,2,30,0.36666666666666664,0.36666666666666664,0.5666666666666667
XpkvfAuU0MQ,10,17,0,27,0.37037037037037035,0.37037037037037035,0.6296296296296297
XrOz7hIFN4s,66,96,9,171,0.38596491228070173,0.38596491228070173,0.5614035087719298
Xss9uH07Ckw,5,63,4,72,0.06944444444444445,0.06944444444444445,0.875
XwRaYMdaHd8,3,23,3,29,0.10344827586206896,0.10344827586206896,0.7931034482758621
XwhMK3XzkIY,3,1,0,4,0.75,0.75,0.25
Xxh45wQ5VwQ,4,9,3,16,0.25,0.25,0.5625
XxkEwhYcF3M,28,75,7,110,0.2545454545454545,0.2545454545454545,0.6818181818181818
Xz90EFQVeWE,7,32,3,42,0.16666666666666666,0.16666666666666666,0.7619047619047619
XzSJSm81Prk,1,5,2,8,0.125,0.125,0.625
Y1e1WiB9GNo,157,145,21,323,0.48606811145510836,0.48606811145510836,0.44891640866873067
Y41VQXwEPik,45,35,4,84,0.5357142857142857,0.5357142857142857,0.4166666666666667
Y4GFDdCHrEI,21,59,6,86,0.2441860465116279,0.2441860465116279,0.686046511627907
Y59zGfcAQY8,13,83,12,108,0.12037037037037036,0.12037037037037036,0.7685185185185185
Y61QHrMnyYk,7,42,1,50,0.14,0.14,0.84
Y6NrtG-fSwM,41,12,1,54,0.7592592592592593,0.7592592592592593,0.2222222222222222
Y6W0hSFiWDw,163,772,158,1093,0.14913083257090576,0.14913083257090576,0.7063129002744739
Y7NzeWUTNH4,6,14,1,21,0.2857142857142857,0.2857142857142857,0.6666666666666666
Y7ucI45xYFE,4,18,7,29,0.13793103448275862,0.13793103448275862,0.6206896551724138
Y8EOOUNjLUw,8,8,1,17,0.47058823529411764,0.47058823529411764,0.47058823529411764
Y8HU-kh7H9g,4,4,1,9,0.4444444444444444,0.4444444444444444,0.4444444444444444
Y8lb9mHmtvM,17,47,9,73,0.2328767123287671,0.2328767123287671,0.6438356164383562
Y9BoA6ospS8,25,35,8,68,0.36764705882352944,0.36764705882352944,0.5147058823529411
Y9TrJ-ilpac,5,8,5,18,0.2777777777777778,0.2777777777777778,0.4444444444444444
Y9nHrNUImig,204,548,100,852,0.23943661971830985,0.23943661971830985,0.6431924882629108
Y9xBFit9C9o,6,14,4,24,0.25,0.25,0.5833333333333334
Y9xY5QzniYA,31,47,4,82,0.3780487804878049,0.3780487804878049,0.573170731707317
YEhlnM6QhWA,14,17,3,34,0.4117647058823529,0.4117647058823529,0.5
YEnofxo13Xo,8,10,2,20,0.4,0.4,0.5
YEyE5oIB0gM,0,3,0,3,0,0,1
YF4-EZi8uqg,5,17,0,22,0.22727272727272727,0.22727272727272727,0.7727272727272727
YGtm3jO2enI,2,5,1,8,0.25,0.25,0.625
YHa2GWoxVhs,691,464,108,1263,0.5471100554235946,0.5471100554235946,0.3673792557403009
YIgzpju5-7s,8,19,3,30,0.26666666666666666,0.26666666666666666,0.6333333333333333
YIxW4ATGtBU,123,54,10,187,0.6577540106951871,0.6577540106951871,0.2887700534759358
YK7IGSaPZoQ,10,26,1,37,0.2702702702702703,0.2702702702702703,0.7027027027027027
YL525e0uui4,5,17,4,26,0.19230769230769232,0.19230769230769232,0.6538461538461539
YL7sPo9xKgo,21,79,4,104,0.20192307692307693,0.20192307692307693,0.7596153846153846
YLZsLmF_rCM,4,7,2,13,0.3076923076923077,0.3076923076923077,0.5384615384615384
YNMBNnqKJVg,8,7,3,18,0.4444444444444444,0.4444444444444444,0.3888888888888889
YOOshbG793s,7,7,1,15,0.4666666666666667,0.4666666666666667,0.4666666666666667
YOjYvKnRgKM,6,25,2,33,0.18181818181818182,0.18181818181818182,0.7575757575757576
YP3OliJZbkU,4,2,0,6,0.6666666666666666,0.6666666666666666,0.3333333333333333
YPEZb4gw6wc,1,3,1,5,0.2,0.2,0.6
YQAad7WGUXc,8,14,1,23,0.34782608695652173,0.34782608695652173,0.6086956521739131
YQm_U8KuLcE,185,307,31,523,0.35372848948374763,0.35372848948374763,0.5869980879541109
YQrNuNbnVdw,35,22,2,59,0.5932203389830508,0.5932203389830508,0.3728813559322034
YSXVB4LbtaY,20,8,2,30,0.6666666666666666,0.6666666666666666,0.26666666666666666
YT3hAEDEN-k,12,8,0,20,0.6,0.6,0.4
YUHJUviiQZo,7,41,2,50,0.14,0.14,0.82
YUaWLDqN-Uk,10,4,1,15,0.6666666666666666,0.6666666666666666,0.26666666666666666
YV5yg0MwVmM,1104,2461,436,4001,0.2759310172456886,0.2759310172456886,0.6150962259435141
YV9w_6LU72o,12,46,2,60,0.2,0.2,0.7666666666666667
YVahrl2GN5A,744,557,143,1444,0.5152354570637119,0.5152354570637119,0.38573407202216065
YVy2SQCCSoE,23,44,3,70,0.32857142857142857,0.32857142857142857,0.6285714285714286
YW4jpNpA8sU,114,81,19,214,0.5327102803738317,0.5327102803738317,0.37850467289719625
YXhtDN4Wcqg,6,3,2,11,0.5454545454545454,0.5454545454545454,0.2727272727272727
Y_BmdgJv8N8,1,10,0,11,0.09090909090909091,0.09090909090909091,0.9090909090909091
YcIA9n_wvF4,61,78,10,149,0.40939597315436244,0.40939597315436244,0.5234899328859061
YcPY7pJrSUc,3,2,1,6,0.5,0.5,0.3333333333333333
YckOyKuovHg,15,39,6,60,0.25,0.25,0.65
YfSIsqxezCY,10,6,0,16,0.625,0.625,0.375
YiOjeoNAioA,8,12,1,21,0.38095238095238093,0.38095238095238093,0.5714285714285714
YimgWYWGwyE,8,6,0,14,0.5714285714285714,0.5714285714285714,0.42857142857142855
Yj4igqadOR4,56,108,12,176,0.3181818181818182,0.3181818181818182,0.6136363636363636
YlAyuIyT2wY,1,3,1,5,0.2,0.2,0.6
YljjETFNtYE,1,10,2,13,0.07692307692307693,0.07692307692307693,0.7692307692307693
YnDUzEQ04is,59,25,6,90,0.6555555555555556,0.6555555555555556,0.2777777777777778
YnfmsR_6-o0,14,47,7,68,0.20588235294117646,0.20588235294117646,0.6911764705882353
YnyFq8KWFeg,15,24,3,42,0.35714285714285715,0.35714285714285715,0.5714285714285714
YoX7B-USgIY,6,22,2,30,0.2,0.2,0.7333333333333333
YpT9ANFIgBc,4,7,2,13,0.3076923076923077,0.3076923076923077,0.5384615384615384
Ypc4al0NCiQ,47,44,6,97,0.4845360824742268,0.4845360824742268,0.4536082474226804
YshTPemALLQ,2,2,1,5,0.4,0.4,0.4
Ysw1JGwkWo8,11,13,0,24,0.4583333333333333,0.4583333333333333,0.5416666666666666
YtcQvCzg4kU,10,16,2,28,0.35714285714285715,0.35714285714285715,0.5714285714285714
YuleHQAcvQE,12,20,3,35,0.34285714285714286,0.34285714285714286,0.5714285714285714
Yvjp5V6O3-0,1,1,2,4,0.25,0.25,0.25
YwHlEclsFo0,284,614,72,970,0.2927835051546392,0.2927835051546392,0.6329896907216495
YwNv6so8BMI,98,128,20,246,0.3983739837398374,0.3983739837398374,0.5203252032520326
YxXgjIyP2Ro,4,3,1,8,0.5,0.5,0.375
YzEaRg0Wrqk,16,4,0,20,0.8,0.8,0.2
YzoMQTvzLqQ,9,51,4,64,0.140625,0.140625,0.796875
Z-_2oo2MFJc,6,3,0,9,0.6666666666666666,0.6666666666666666,0.3333333333333333
Z-cWj3u5ges,7,7,1,15,0.4666666666666667,0.4666666666666667,0.4666666666666667
Z-jYuWWfrKY,131,118,12,261,0.5019157088122606,0.5019157088122606,0.4521072796934866
Z-lFFxgdiyk,9,55,10,74,0.12162162162162163,0.12162162162162163,0.7432432432432432
Z0xwQ6nKGvo,24,47,4,75,0.32,0.32,0.6266666666666667
Z1JytoRAvlU,11,18,0,29,0.3793103448275862,0.3793103448275862,0.6206896551724138
Z2xDtQOccfQ,16,17,2,35,0.45714285714285713,0.45714285714285713,0.4857142857142857
Z4hEz-aLXlE,19,13,0,32,0.59375,0.59375,0.40625
Z53VPtiR6ak,41,53,6,100,0.41,0.41,0.53
Z75LKIzbtxI,4,6,2,12,0.3333333333333333,0.3333333333333333,0.5
Z7LxYrkDfxA,27,28,3,58,0.46551724137931033,0.46551724137931033,0.4827586206896552
Z7dRzfNc5C4,4,19,2,25,0.16,0.16,0.76
Z7q_9fFCYY4,17,25,5,47,0.3617021276595745,0.3617021276595745,0.5319148936170213
Z8ln0JJUu2I,8,10,2,20,0.4,0.4,0.5
ZAAJXTD7rw4,13,58,7,78,0.16666666666666666,0.16666666666666666,0.7435897435897436
ZAFJx9-pvfo,26,43,3,72,0.3611111111111111,0.3611111111111111,0.5972222222222222
ZAf3NnKxUhk,134,81,8,223,0.600896860986547,0.600896860986547,0.3632286995515695
ZBN_lHMiJ_A,3,13,0,16,0.1875,0.1875,0.8125
ZCgo3yfNWMA,26,32,5,63,0.4126984126984127,0.4126984126984127,0.5079365079365079
ZDoDJ5yi5zM,16,50,4,70,0.22857142857142856,0.22857142857142856,0.7142857142857143
ZDrqHYVe8z0,20,19,5,44,0.45454545454545453,0.45454545454545453,0.4318181818181818
ZF_-uPLaG8w,95,22,2,119,0.7983193277310925,0.7983193277310925,0.18487394957983194
ZGMvbM_WNiw,93,290,48,431,0.21577726218097448,0.21577726218097448,0.6728538283062645
ZGs6PdYYw_k,4,17,3,24,0.16666666666666666,0.16666666666666666,0.7083333333333334
ZIW_mMXdsyc,63,47,7,117,0.5384615384615384,0.5384615384615384,0.4017094017094017
ZIaZuX4bILU,22,31,4,57,0.38596491228070173,0.38596491228070173,0.543859649122807
ZJcPFG-w3mU,9,41,2,52,0.17307692307692307,0.17307692307692307,0.7884615384615384
ZKSMBNb05L0,2,2,1,5,0.4,0.4,0.4
ZKdc8Ed9MUo,93,90,7,190,0.48947368421052634,0.48947368421052634,0.47368421052631576
ZLaaBB4fWXs,34,63,7,104,0.3269230769230769,0.3269230769230769,0.6057692307692307
ZML4cExDlzg,4,15,3,22,0.18181818181818182,0.18181818181818182,0.6818181818181818
ZMbTyQ4dWQ4,7,7,1,15,0.4666666666666667,0.4666666666666667,0.4666666666666667
ZP82_YugBc8,18,88,6,112,0.16071428571428573,0.16071428571428573,0.7857142857142857
ZPIjccLbqRw,4,4,0,8,0.5,0.5,0.5
ZReiflg5jQ8,2,2,0,4,0.5,0.5,0.5
ZSpcz19ba4U,8,23,2,33,0.24242424242424243,0.24242424242424243,0.696969696969697
ZSuWySymB00,3,8,0,11,0.2727272727272727,0.2727272727272727,0.7272727272727273
ZW8lsJZzzIk,151,143,31,325,0.4646153846153846,0.4646153846153846,0.44
ZWjHmZwV09I,24,26,10,60,0.4,0.4,0.43333333333333335
ZWtbFfz1rjo,6,15,3,24,0.25,0.25,0.625
ZYXThLQ5MGQ,13,42,3,58,0.22413793103448276,0.22413793103448276,0.7241379310344828
Z_JxEmxxIjo,92,123,20,235,0.39148936170212767,0.39148936170212767,0.5234042553191489
Z_a-TjB2wAI,5,8,3,16,0.3125,0.3125,0.5
ZcWvCN62Y1k,8,16,0,24,0.3333333333333333,0.3333333333333333,0.6666666666666666
ZcYd0joCkKQ,18,80,2,100,0.18,0.18,0.8
Zd0w_-l0oxQ,1,1,0,2,0.5,0.5,0.5
Ze_IbcBZKj8,15,20,2,37,0.40540540540540543,0.40540540540540543,0.5405405405405406
Zeh7hhChk6s,8,2,0,10,0.8,0.8,0.2
ZgLc4k_VWAg,88,68,13,169,0.5207100591715976,0.5207100591715976,0.40236686390532544
ZhHhAcLRxY0,6,19,1,26,0.23076923076923078,0.23076923076923078,0.7307692307692307
ZiiTLFpB8M0,2,104,4,110,0.01818181818181818,0.01818181818181818,0.9454545454545454
ZklBuYQmT0s,2,9,1,12,0.16666666666666666,0.16666666666666666,0.75
ZmQeNlV_8aw,3,9,0,12,0.25,0.25,0.75
ZntS05mIr0A,4,4,1,9,0.4444444444444444,0.4444444444444444,0.4444444444444444
ZowA_4NCZ-Y,4,4,1,9,0.4444444444444444,0.4444444444444444,0.4444444444444444
ZpTKoW-YGMw,53,296,10,359,0.14763231197771587,0.14763231197771587,0.8245125348189415
ZrOeA_Qwvf4,15,59,8,82,0.18292682926829268,0.18292682926829268,0.7195121951219512
ZsUsO2OySX8,18,17,1,36,0.5,0.5,0.4722222222222222
Zt-2KCsVlJ8,9,7,0,16,0.5625,0.5625,0.4375
Zt4Q6ImsmYw,23,24,4,51,0.45098039215686275,0.45098039215686275,0.47058823529411764
ZvCyWLQtuE0,19,74,19,112,0.16964285714285715,0.16964285714285715,0.6607142857142857
ZwYZS99_hJw,4,0,2,6,0.6666666666666666,0.6666666666666666,0
_0Lp3cXUyso,13,23,2,38,0.34210526315789475,0.34210526315789475,0.6052631578947368
_1VGAJDwEvI,9,27,3,39,0.23076923076923078,0.23076923076923078,0.6923076923076923
_1zHd0fwDjY,21,24,2,47,0.44680851063829785,0.44680851063829785,0.5106382978723404
_2OfviRabUo,36,68,2,106,0.33962264150943394,0.33962264150943394,0.6415094339622641
_2QzqbtzeAs,92,14,4,110,0.8363636363636363,0.8363636363636363,0.12727272727272726
_4FBLoDGM1I,4,11,1,16,0.25,0.25,0.6875
_5QITDE5FlE,7,11,1,19,0.3684210526315789,0.3684210526315789,0.5789473684210527
_6CvtEhI-F0,3,10,1,14,0.21428571428571427,0.21428571428571427,0.7142857142857143
_6xBPtLIa0Q,13,21,6,40,0.325,0.325,0.525
_82me3lbFvs,4,11,0,15,0.26666666666666666,0.26666666666666666,0.7333333333333333
_9Cf3jsFEs8,12,78,5,95,0.12631578947368421,0.12631578947368421,0.8210526315789474
_9GEKh5htVY,51,200,23,274,0.18613138686131386,0.18613138686131386,0.7299270072992701
_AYNhPjThzo,16,20,4,40,0.4,0.4,0.5
_BK6R2oarQo,46,198,17,261,0.17624521072796934,0.17624521072796934,0.7586206896551724
_BXMwEnhhwU,3,3,0,6,0.5,0.5,0.5
_BhJn5l8ITA,32,86,6,124,0.25806451612903225,0.25806451612903225,0.6935483870967742
_Cg4FHLTA4s,29,26,1,56,0.5178571428571429,0.5178571428571429,0.4642857142857143
_F-4iizGBiY,36,112,3,151,0.23841059602649006,0.23841059602649006,0.7417218543046358
_FUN_bhRv4w,12,23,1,36,0.3333333333333333,0.3333333333333333,0.6388888888888888
_FaaoAra3A0,17,4,2,23,0.7391304347826086,0.7391304347826086,0.17391304347826086
_Gaib4ZoXCs,39,32,7,78,0.5,0.5,0.41025641025641024
_GoFJxEKM-U,24,45,2,71,0.3380281690140845,0.3380281690140845,0.6338028169014085
_HHWY09VCio,13,19,2,34,0.38235294117647056,0.38235294117647056,0.5588235294117647
_HQH-WB1Q-U,19,51,6,76,0.25,0.25,0.6710526315789473
_HW6hmjAxdc,1,19,2,22,0.045454545454545456,0.045454545454545456,0.8636363636363636
_HWTBORa7YU,3,5,0,8,0.375,0.375,0.625
_HeRdHLfWo0,5,55,7,67,0.07462686567164178,0.07462686567164178,0.8208955223880597
_I3BO69WkAI,9,59,1,69,0.13043478260869565,0.13043478260869565,0.855072463768116
_I__z7yMnp8,23,13,0,36,0.6388888888888888,0.6388888888888888,0.3611111111111111
_Jud7LdqMSw,40,45,5,90,0.4444444444444444,0.4444444444444444,0.5
_JvKIfGcAGo,2,30,2,34,0.058823529411764705,0.058823529411764705,0.8823529411764706
_K3TiX-cEJk,12,30,1,43,0.27906976744186046,0.27906976744186046,0.6976744186046512
_LZ8u_WK9j8,9,4,0,13,0.6923076923076923,0.6923076923076923,0.3076923076923077
_OsZbSo9OBk,23,15,1,39,0.5897435897435898,0.5897435897435898,0.38461538461538464
_PBB3aPUkkQ,2,16,0,18,0.1111111111111111,0.1111111111111111,0.8888888888888888
_PEweiVnNMM,670,2597,441,3708,0.18069039913700108,0.18069039913700108,0.7003775620280475
_PWA_oa0Atk,61,37,10,108,0.5648148148148148,0.5648148148148148,0.3425925925925926
_Qde8-m8z00,14,7,5,26,0.5384615384615384,0.5384615384615384,0.2692307692307692
_RLr_rJXzFM,3,6,0,9,0.3333333333333333,0.3333333333333333,0.6666666666666666
_SkC_AWTvmU,17,7,0,24,0.7083333333333334,0.7083333333333334,0.2916666666666667
_TMzJRWalxA,91,49,7,147,0.6190476190476191,0.6190476190476191,0.3333333333333333
_UcvohtdLDM,1,2,1,4,0.25,0.25,0.5
_VBqiMXR61Y,4,13,1,18,0.2222222222222222,0.2222222222222222,0.7222222222222222
_VzjpJxkLwk,43,74,11,128,0.3359375,0.3359375,0.578125
_WHBj_zjSmE,4,15,3,22,0.18181818181818182,0.18181818181818182,0.6818181818181818
_X2y-En-cGE,54,76,5,135,0.4,0.4,0.562962962962963
_XFooluP_pE,4,24,3,31,0.12903225806451613,0.12903225806451613,0.7741935483870968
_YCxYY4w8hw,25,43,4,72,0.3472222222222222,0.3472222222222222,0.5972222222222222
_ZmOtQ1xZE4,15,5,3,23,0.6521739130434783,0.6521739130434783,0.21739130434782608
_ZyCIUpWj9U,5,11,1,17,0.29411764705882354,0.29411764705882354,0.6470588235294118
_Zy_zLuh07Y,15,100,13,128,0.1171875,0.1171875,0.78125
__hFnCbK2DI,17,47,1,65,0.26153846153846155,0.26153846153846155,0.7230769230769231
_ageRBOGtDI,53,37,13,103,0.5145631067961165,0.5145631067961165,0.3592233009708738
_b--BIWl6h0,79,109,4,192,0.4114583333333333,0.4114583333333333,0.5677083333333334
_b2wmlI4xrg,8,6,2,16,0.5,0.5,0.375
_cgu2SzqCWk,28,25,7,60,0.4666666666666667,0.4666666666666667,0.4166666666666667
_dEgL_EW8P0,11,6,3,20,0.55,0.55,0.3
_dYSYLXQd-c,317,46,14,377,0.8408488063660478,0.8408488063660478,0.1220159151193634
_f0ehszvyhk,5,10,3,18,0.2777777777777778,0.2777777777777778,0.5555555555555556
_g-OkUK5Giw,5,28,7,40,0.125,0.125,0.7
_hNS1I3CLKw,134,97,35,266,0.5037593984962406,0.5037593984962406,0.36466165413533835
_iFWbor7S2w,12,38,1,51,0.23529411764705882,0.23529411764705882,0.7450980392156863
_oaiE-ai4AA,25,20,2,47,0.5319148936170213,0.5319148936170213,0.425531914893617
_rfCTvz4jz4,2,0,0,2,1,1,0
_sglztw2H0M,20,16,1,37,0.5405405405405406,0.5405405405405406,0.43243243243243246
_vJk_g2Yx_8,22,37,9,68,0.3235294117647059,0.3235294117647059,0.5441176470588235
_vy4s6VBwAE,9,31,6,46,0.1956521739130435,0.1956521739130435,0.6739130434782609
_wSoTcs9WQE,12,13,1,26,0.46153846153846156,0.46153846153846156,0.5
_whxhhFUE3E,7,5,4,16,0.4375,0.4375,0.3125
_y7NdOeEXu4,101,52,9,162,0.6234567901234568,0.6234567901234568,0.32098765432098764
_zj6aeJJd7M,16,50,7,73,0.2191780821917808,0.2191780821917808,0.684931506849315
a-qvarhLNZM,26,49,11,86,0.3023255813953488,0.3023255813953488,0.5697674418604651
a-r59cJH1fs,4,0,0,4,1,1,0
a03IOLp8-Ug,13,40,1,54,0.24074074074074073,0.24074074074074073,0.7407407407407407
a0UJ_FE3T_0,17,64,10,91,0.18681318681318682,0.18681318681318682,0.7032967032967034
a0hD8zwu8mQ,31,128,12,171,0.18128654970760233,0.18128654970760233,0.7485380116959064
a0lnqelAb5M,18,25,2,45,0.4,0.4,0.5555555555555556
a0q2bHJbjx0,42,15,1,58,0.7241379310344828,0.7241379310344828,0.25862068965517243
a1_xpl6Y_8o,7,24,2,33,0.21212121212121213,0.21212121212121213,0.7272727272727273
a1vfMYO4q5s,40,45,10,95,0.42105263157894735,0.42105263157894735,0.47368421052631576
a2LvE3hvh_8,84,329,29,442,0.19004524886877827,0.19004524886877827,0.744343891402715
a2R5Qviqv-0,2,5,0,7,0.2857142857142857,0.2857142857142857,0.7142857142857143
a2YSnTlmndI,2,2,1,5,0.4,0.4,0.4
a2_jXL7Vqfo,6,32,3,41,0.14634146341463414,0.14634146341463414,0.7804878048780488
a2nQgEwM5w0,76,258,14,348,0.21839080459770116,0.21839080459770116,0.7413793103448276
a3e3FYPv8-8,64,150,8,222,0.2882882882882883,0.2882882882882883,0.6756756756756757
a4EnZIZ8chc,4,3,0,7,0.5714285714285714,0.5714285714285714,0.42857142857142855
a4cXkA27_7g,2,1,2,5,0.4,0.4,0.2
a5B_6EFv5GA,15,32,3,50,0.3,0.3,0.64
a7HV29RfNzQ,11,57,8,76,0.14473684210526316,0.14473684210526316,0.75
a8FrxCokfCA,15,65,2,82,0.18292682926829268,0.18292682926829268,0.7926829268292683
aAL4riykMgg,7,5,1,13,0.5384615384615384,0.5384615384615384,0.38461538461538464
aAhAaw2nuy0,3,7,1,11,0.2727272727272727,0.2727272727272727,0.6363636363636364
aC0YSngvmvg,7,2,2,11,0.6363636363636364,0.6363636363636364,0.18181818181818182
aCPbkWB2KoI,19,74,7,100,0.19,0.19,0.74
aCcNTx89LAM,58,139,31,228,0.2543859649122807,0.2543859649122807,0.6096491228070176
aCd_Cv9kftc,18,24,0,42,0.42857142857142855,0.42857142857142855,0.5714285714285714
aDycP9CiiJM,10,21,2,33,0.30303030303030304,0.30303030303030304,0.6363636363636364
aEJ65HzuR0k,3,2,1,6,0.5,0.5,0.3333333333333333
aFec4ymERrQ,32,30,4,66,0.48484848484848486,0.48484848484848486,0.45454545454545453
aG_6ucMVszw,64,70,9,143,0.44755244755244755,0.44755244755244755,0.48951048951048953
aH73C54zAI0,5,11,0,16,0.3125,0.3125,0.6875
aIObMcdPn1g,2,4,3,9,0.2222222222222222,0.2222222222222222,0.4444444444444444
aIYBQmZ5jY0,8,28,4,40,0.2,0.2,0.7
aItiClzMJ0o,4,1,0,5,0.8,0.8,0.2
aJ7nmLf_rwc,7,27,1,35,0.2,0.2,0.7714285714285715
aKaR7LZZP7I,3,12,2,17,0.17647058823529413,0.17647058823529413,0.7058823529411765
aKomsw3RzKI,89,171,14,274,0.3248175182481752,0.3248175182481752,0.6240875912408759
aMCmRhyo6DQ,5,17,0,22,0.22727272727272727,0.22727272727272727,0.7727272727272727
aMVwL5XHAkg,4,7,1,12,0.3333333333333333,0.3333333333333333,0.5833333333333334
aMn-0JY4oSA,13,11,3,27,0.48148148148148145,0.48148148148148145,0.4074074074074074
aNDhgbXkREY,13,1,0,14,0.9285714285714286,0.9285714285714286,0.07142857142857142
aNMujjYCbys,10,4,1,15,0.6666666666666666,0.6666666666666666,0.26666666666666666
aNYaaV21tFU,3,6,4,13,0.23076923076923078,0.23076923076923078,0.46153846153846156
aOar-QF4XTU,24,19,0,43,0.5581395348837209,0.5581395348837209,0.4418604651162791
aP-lirxHS7E,132,128,9,269,0.49070631970260226,0.49070631970260226,0.4758364312267658
aPaxvXLmRaQ,3,0,0,3,1,1,0
aQIRuegZrAg,30,16,5,51,0.5882352941176471,0.5882352941176471,0.3137254901960784
aRUaLmbGnsE,45,8,4,57,0.7894736842105263,0.7894736842105263,0.14035087719298245
aSEsfnWSag8,1,1,0,2,0.5,0.5,0.5
aTBbdX1W62w,16,50,5,71,0.22535211267605634,0.22535211267605634,0.704225352112676
aTXEmOdqFSc,6,12,0,18,0.3333333333333333,0.3333333333333333,0.6666666666666666
aVSQO_7gJPM,49,91,17,157,0.31210191082802546,0.31210191082802546,0.5796178343949044
aVdHCZBsM4A,11,22,1,34,0.3235294117647059,0.3235294117647059,0.6470588235294118
aWOy7ONqktk,16,13,3,32,0.5,0.5,0.40625
aXCCaz6ZfnA,34,51,9,94,0.3617021276595745,0.3617021276595745,0.5425531914893617
aY4nxSYBndk,24,209,15,248,0.0967741935483871,0.0967741935483871,0.842741935483871
aYQEGgvqgkU,8,9,3,20,0.4,0.4,0.45
aYjrV0ozxjc,64,48,5,117,0.5470085470085471,0.5470085470085471,0.41025641025641024
a_i68q2C-eE,8,21,1,30,0.26666666666666666,0.26666666666666666,0.7
aamB4ipZkN0,9,9,0,18,0.5,0.5,0.5
aan5kARV-30,649,804,133,1586,0.40920554854981084,0.40920554854981084,0.5069356872635561
abfzdKTW7gE,6,25,1,32,0.1875,0.1875,0.78125
acwZYFzG5rY,32,75,6,113,0.2831858407079646,0.2831858407079646,0.6637168141592921
aeUlIG15RC4,33,42,5,80,0.4125,0.4125,0.525
aiPPybsEbWs,2,0,0,2,1,1,0
ajAWs-CTmOU,5,15,4,24,0.20833333333333334,0.20833333333333334,0.625
akLu_BG3LwA,8,18,0,26,0.3076923076923077,0.3076923076923077,0.6923076923076923
akMHcIGuqRQ,5,32,1,38,0.13157894736842105,0.13157894736842105,0.8421052631578947
akTmzs_2SG8,8,33,6,47,0.1702127659574468,0.1702127659574468,0.7021276595744681
akb8k-hDCnk,6,2,0,8,0.75,0.75,0.25
akpNWjwHg3A,4,17,3,24,0.16666666666666666,0.16666666666666666,0.7083333333333334
al49Qg2vSnY,14,25,0,39,0.358974358974359,0.358974358974359,0.6410256410256411
alKoOYnF8jM,0,1,1,2,0,0,0.5
am8Fm-AyKEE,96,198,24,318,0.3018867924528302,0.3018867924528302,0.6226415094339622
anQTVTx7rUw,5,22,1,28,0.17857142857142858,0.17857142857142858,0.7857142857142857
anVzmdhcRQg,6,25,3,34,0.17647058823529413,0.17647058823529413,0.7352941176470589
anyqtLwmPW8,6,15,2,23,0.2608695652173913,0.2608695652173913,0.6521739130434783
ao-x3RBrSvo,10,10,2,22,0.45454545454545453,0.45454545454545453,0.45454545454545453
aoJFMW5YJxI,10,54,1,65,0.15384615384615385,0.15384615384615385,0.8307692307692308
ap0KCVo4RkE,1,3,1,5,0.2,0.2,0.6
